aluno_id,data_hora_entrada,data_hora_saida
1833,2025-03-03 01:23:58,2025-03-03 02:23:58
1833,2025-03-14 15:36:40,2025-03-14 18:36:40
1833,2025-03-07 11:43:54,2025-03-07 13:43:54
1833,2025-03-11 13:03:19,2025-03-11 14:03:19
1833,2025-03-11 02:56:28,2025-03-11 04:56:28
1833,2025-03-11 18:52:00,2025-03-11 20:52:00
1833,2025-03-03 16:05:23,2025-03-03 18:05:23
1833,2025-03-12 16:48:46,2025-03-12 19:48:46
1833,2025-03-05 10:23:35,2025-03-05 12:23:35
1833,2025-03-12 17:55:15,2025-03-12 20:55:15
1833,2025-03-12 00:44:28,2025-03-12 02:44:28
1833,2025-03-08 00:09:16,2025-03-08 01:09:16
1833,2025-03-03 08:56:41,2025-03-03 09:56:41
1834,2024-03-04 18:25:50,2024-03-04 19:25:50
1834,2024-02-29 18:17:01,2024-02-29 20:17:01
1834,2025-02-06 17:41:45,2025-02-06 20:41:45
1834,2024-10-07 15:29:21,2024-10-07 17:29:21
1834,2024-06-13 22:24:58,2024-06-14 01:24:58
1834,2024-07-16 01:27:20,2024-07-16 04:27:20
1834,2024-05-17 16:39:54,2024-05-17 18:39:54
1834,2024-01-07 12:02:01,2024-01-07 13:02:01
1834,2024-09-13 07:48:47,2024-09-13 08:48:47
1834,2023-07-10 20:14:04,2023-07-10 22:14:04
1834,2023-11-21 00:32:38,2023-11-21 01:32:38
1834,2025-03-07 12:21:17,2025-03-07 14:21:17
1834,2024-07-08 23:31:46,2024-07-09 01:31:46
1834,2023-08-29 00:06:13,2023-08-29 03:06:13
1834,2025-03-06 19:41:22,2025-03-06 21:41:22
1834,2024-09-27 17:36:42,2024-09-27 19:36:42
1834,2023-11-29 02:23:27,2023-11-29 04:23:27
1834,2023-12-28 09:48:49,2023-12-28 10:48:49
1834,2023-08-04 17:42:45,2023-08-04 20:42:45
1834,2024-08-27 17:07:24,2024-08-27 18:07:24
1834,2023-09-12 22:02:24,2023-09-12 23:02:24
1834,2024-10-25 21:21:41,2024-10-26 00:21:41
1834,2024-08-15 00:06:59,2024-08-15 01:06:59
1834,2023-07-03 07:42:14,2023-07-03 10:42:14
1834,2023-08-12 03:22:48,2023-08-12 06:22:48
1834,2024-05-08 03:22:46,2024-05-08 06:22:46
1834,2025-01-31 07:47:52,2025-01-31 10:47:52
1834,2024-01-19 16:43:37,2024-01-19 17:43:37
1834,2025-01-09 20:33:39,2025-01-09 22:33:39
1834,2024-06-02 08:51:52,2024-06-02 09:51:52
1834,2024-08-18 05:57:32,2024-08-18 06:57:32
1834,2024-02-19 05:08:05,2024-02-19 07:08:05
1834,2025-02-19 02:25:57,2025-02-19 05:25:57
1834,2025-01-16 15:34:22,2025-01-16 16:34:22
1834,2024-08-27 00:15:01,2024-08-27 03:15:01
1834,2024-02-10 17:51:27,2024-02-10 19:51:27
1834,2023-08-04 02:42:55,2023-08-04 05:42:55
1834,2023-09-06 08:45:53,2023-09-06 11:45:53
1834,2024-04-01 13:56:39,2024-04-01 16:56:39
1834,2024-05-29 18:31:06,2024-05-29 19:31:06
1834,2024-08-19 16:08:20,2024-08-19 18:08:20
1834,2024-05-17 20:38:13,2024-05-17 21:38:13
1834,2023-11-18 09:54:02,2023-11-18 10:54:02
1834,2024-12-22 19:29:36,2024-12-22 21:29:36
1834,2024-04-23 16:50:32,2024-04-23 17:50:32
1834,2023-08-11 13:49:01,2023-08-11 15:49:01
1834,2024-05-12 12:51:28,2024-05-12 14:51:28
1834,2023-10-27 12:44:41,2023-10-27 13:44:41
1834,2024-05-14 16:08:05,2024-05-14 18:08:05
1834,2023-09-23 22:26:13,2023-09-24 00:26:13
1834,2024-07-27 03:30:56,2024-07-27 05:30:56
1834,2023-10-07 01:29:43,2023-10-07 02:29:43
1834,2024-05-13 20:44:23,2024-05-13 23:44:23
1834,2025-03-09 21:52:11,2025-03-09 23:52:11
1834,2023-09-17 05:52:39,2023-09-17 07:52:39
1834,2024-08-19 15:47:02,2024-08-19 18:47:02
1834,2023-10-19 20:06:03,2023-10-19 22:06:03
1834,2024-02-03 22:31:07,2024-02-03 23:31:07
1835,2024-12-22 00:48:24,2024-12-22 02:48:24
1835,2025-03-27 11:00:09,2025-03-27 12:00:09
1835,2024-10-09 09:20:54,2024-10-09 10:20:54
1835,2025-01-28 08:52:39,2025-01-28 09:52:39
1835,2025-01-10 20:48:34,2025-01-10 21:48:34
1835,2025-03-04 20:30:03,2025-03-04 21:30:03
1835,2025-02-19 21:23:18,2025-02-20 00:23:18
1835,2024-12-18 09:03:29,2024-12-18 10:03:29
1835,2024-08-26 00:18:53,2024-08-26 01:18:53
1835,2024-11-29 01:48:25,2024-11-29 02:48:25
1835,2024-06-19 03:53:58,2024-06-19 05:53:58
1835,2025-02-08 07:51:36,2025-02-08 08:51:36
1835,2025-03-06 18:07:09,2025-03-06 20:07:09
1835,2024-06-20 23:08:49,2024-06-21 02:08:49
1835,2025-03-25 11:10:35,2025-03-25 13:10:35
1835,2025-02-24 19:21:10,2025-02-24 20:21:10
1835,2024-09-13 06:30:34,2024-09-13 07:30:34
1835,2025-03-01 08:52:38,2025-03-01 10:52:38
1835,2024-08-27 19:00:52,2024-08-27 22:00:52
1835,2025-02-09 12:52:28,2025-02-09 14:52:28
1835,2024-06-22 19:11:21,2024-06-22 20:11:21
1835,2024-06-22 12:47:40,2024-06-22 13:47:40
1835,2024-11-29 18:33:42,2024-11-29 20:33:42
1835,2024-09-05 23:23:13,2024-09-06 01:23:13
1835,2024-09-23 20:28:08,2024-09-23 22:28:08
1835,2024-09-18 23:56:31,2024-09-19 02:56:31
1835,2024-11-10 13:27:07,2024-11-10 15:27:07
1835,2024-10-03 19:48:31,2024-10-03 22:48:31
1835,2024-07-05 05:40:56,2024-07-05 06:40:56
1835,2024-12-10 19:26:54,2024-12-10 21:26:54
1835,2025-01-26 08:25:11,2025-01-26 10:25:11
1835,2024-07-27 09:32:02,2024-07-27 12:32:02
1835,2025-03-17 10:35:53,2025-03-17 11:35:53
1835,2024-12-27 11:15:12,2024-12-27 12:15:12
1835,2024-12-12 08:31:43,2024-12-12 09:31:43
1835,2024-12-14 03:23:53,2024-12-14 06:23:53
1835,2024-11-24 02:26:58,2024-11-24 05:26:58
1835,2024-08-05 13:53:32,2024-08-05 14:53:32
1835,2025-03-12 13:06:18,2025-03-12 14:06:18
1835,2024-12-06 03:05:24,2024-12-06 04:05:24
1835,2024-12-14 04:03:04,2024-12-14 07:03:04
1835,2024-10-19 17:08:03,2024-10-19 18:08:03
1835,2025-02-17 20:31:50,2025-02-17 23:31:50
1835,2024-06-18 22:37:40,2024-06-19 00:37:40
1835,2024-09-23 02:36:07,2024-09-23 05:36:07
1835,2024-08-08 18:05:42,2024-08-08 20:05:42
1835,2024-08-24 01:25:04,2024-08-24 04:25:04
1835,2024-08-14 11:00:08,2024-08-14 14:00:08
1835,2024-11-14 01:17:21,2024-11-14 04:17:21
1835,2025-02-22 01:53:32,2025-02-22 02:53:32
1835,2025-01-30 18:04:08,2025-01-30 20:04:08
1835,2024-09-12 21:44:57,2024-09-13 00:44:57
1835,2024-06-12 07:47:38,2024-06-12 10:47:38
1835,2025-02-21 01:11:46,2025-02-21 02:11:46
1835,2024-09-04 06:47:31,2024-09-04 08:47:31
1835,2024-09-01 11:20:10,2024-09-01 12:20:10
1835,2025-01-08 16:19:51,2025-01-08 19:19:51
1835,2025-02-28 12:16:50,2025-02-28 15:16:50
1835,2024-11-13 00:59:26,2024-11-13 03:59:26
1835,2025-02-26 21:43:28,2025-02-27 00:43:28
1835,2025-02-24 09:36:23,2025-02-24 10:36:23
1835,2025-01-17 10:25:59,2025-01-17 12:25:59
1835,2025-01-22 20:21:18,2025-01-22 21:21:18
1835,2024-09-10 05:08:07,2024-09-10 07:08:07
1835,2024-09-19 07:25:06,2024-09-19 10:25:06
1835,2025-01-02 18:31:50,2025-01-02 20:31:50
1835,2025-02-05 02:12:38,2025-02-05 05:12:38
1835,2025-03-11 19:32:30,2025-03-11 20:32:30
1835,2024-12-01 06:19:42,2024-12-01 09:19:42
1835,2024-11-29 17:12:32,2024-11-29 20:12:32
1835,2024-05-29 12:57:53,2024-05-29 14:57:53
1835,2024-09-20 23:51:29,2024-09-21 02:51:29
1835,2025-03-15 16:04:17,2025-03-15 18:04:17
1835,2025-02-18 02:13:58,2025-02-18 04:13:58
1836,2024-08-19 09:05:13,2024-08-19 12:05:13
1836,2025-02-24 17:53:06,2025-02-24 20:53:06
1836,2024-08-15 04:03:09,2024-08-15 05:03:09
1836,2024-05-24 01:11:21,2024-05-24 04:11:21
1836,2024-11-27 08:28:02,2024-11-27 09:28:02
1836,2024-12-03 23:41:23,2024-12-04 00:41:23
1836,2024-06-13 16:24:58,2024-06-13 18:24:58
1836,2025-02-07 11:41:02,2025-02-07 12:41:02
1836,2024-05-04 17:43:10,2024-05-04 19:43:10
1836,2024-10-12 10:51:10,2024-10-12 11:51:10
1836,2024-09-04 23:59:16,2024-09-05 00:59:16
1836,2024-09-16 23:56:39,2024-09-17 02:56:39
1836,2024-09-02 11:13:34,2024-09-02 13:13:34
1836,2025-01-08 13:21:46,2025-01-08 15:21:46
1836,2024-08-21 01:33:01,2024-08-21 02:33:01
1836,2024-05-13 12:36:24,2024-05-13 13:36:24
1837,2024-09-03 02:12:02,2024-09-03 04:12:02
1837,2024-09-19 08:50:48,2024-09-19 10:50:48
1837,2024-09-05 17:56:37,2024-09-05 19:56:37
1837,2024-10-01 07:36:06,2024-10-01 08:36:06
1837,2024-08-15 06:33:22,2024-08-15 09:33:22
1837,2024-09-01 15:27:09,2024-09-01 16:27:09
1837,2024-09-19 11:35:05,2024-09-19 13:35:05
1837,2024-09-07 20:32:07,2024-09-07 21:32:07
1837,2024-09-19 03:34:58,2024-09-19 04:34:58
1837,2024-09-10 20:37:48,2024-09-10 22:37:48
1837,2024-09-05 11:00:32,2024-09-05 13:00:32
1837,2024-09-23 04:35:14,2024-09-23 06:35:14
1837,2024-10-01 02:10:43,2024-10-01 05:10:43
1837,2024-08-15 10:26:01,2024-08-15 12:26:01
1837,2024-08-17 01:44:16,2024-08-17 02:44:16
1837,2024-08-24 23:06:15,2024-08-25 01:06:15
1837,2024-08-24 09:30:17,2024-08-24 12:30:17
1837,2024-09-01 03:42:26,2024-09-01 06:42:26
1837,2024-09-28 08:02:16,2024-09-28 09:02:16
1837,2024-08-26 11:22:05,2024-08-26 13:22:05
1837,2024-09-30 00:23:45,2024-09-30 01:23:45
1837,2024-09-17 20:08:41,2024-09-17 23:08:41
1837,2024-09-08 22:22:09,2024-09-09 00:22:09
1837,2024-08-16 23:37:36,2024-08-17 01:37:36
1837,2024-08-09 05:46:55,2024-08-09 07:46:55
1837,2024-10-05 11:30:38,2024-10-05 14:30:38
1837,2024-08-25 00:58:25,2024-08-25 01:58:25
1837,2024-08-23 14:41:37,2024-08-23 17:41:37
1837,2024-09-14 11:08:00,2024-09-14 12:08:00
1837,2024-10-01 21:01:00,2024-10-02 00:01:00
1837,2024-08-20 21:10:57,2024-08-20 23:10:57
1837,2024-09-23 14:40:24,2024-09-23 16:40:24
1838,2023-08-31 14:20:53,2023-08-31 15:20:53
1838,2023-06-11 00:34:02,2023-06-11 03:34:02
1838,2024-08-06 05:00:17,2024-08-06 08:00:17
1838,2023-09-14 22:03:44,2023-09-14 23:03:44
1838,2024-09-14 05:25:03,2024-09-14 08:25:03
1838,2025-03-13 09:43:43,2025-03-13 11:43:43
1838,2024-09-08 20:16:40,2024-09-08 22:16:40
1838,2025-01-27 17:53:20,2025-01-27 19:53:20
1838,2024-12-12 05:29:50,2024-12-12 06:29:50
1838,2024-03-24 18:28:45,2024-03-24 21:28:45
1838,2023-09-28 20:57:28,2023-09-28 23:57:28
1838,2023-06-05 11:54:53,2023-06-05 13:54:53
1838,2024-11-12 19:18:17,2024-11-12 22:18:17
1838,2024-12-18 18:44:01,2024-12-18 19:44:01
1838,2024-10-18 23:06:43,2024-10-19 02:06:43
1838,2024-09-19 12:16:56,2024-09-19 14:16:56
1838,2024-05-17 21:28:04,2024-05-17 22:28:04
1838,2023-09-08 16:15:48,2023-09-08 19:15:48
1838,2023-05-16 22:39:57,2023-05-16 23:39:57
1838,2024-07-16 11:58:00,2024-07-16 14:58:00
1838,2023-07-22 23:02:29,2023-07-23 00:02:29
1838,2024-04-28 15:50:17,2024-04-28 17:50:17
1839,2025-02-01 00:43:50,2025-02-01 02:43:50
1839,2025-02-11 17:33:27,2025-02-11 20:33:27
1839,2025-02-12 00:11:58,2025-02-12 02:11:58
1839,2025-02-25 03:48:21,2025-02-25 05:48:21
1839,2025-01-26 08:35:35,2025-01-26 10:35:35
1839,2025-01-14 00:35:17,2025-01-14 02:35:17
1839,2025-01-23 04:13:24,2025-01-23 06:13:24
1839,2025-03-16 08:41:42,2025-03-16 11:41:42
1839,2025-02-09 03:06:40,2025-02-09 06:06:40
1839,2025-03-21 04:48:51,2025-03-21 07:48:51
1839,2025-01-23 00:42:49,2025-01-23 01:42:49
1839,2025-03-13 09:37:05,2025-03-13 11:37:05
1839,2025-01-28 02:38:36,2025-01-28 03:38:36
1839,2025-03-21 23:23:25,2025-03-22 01:23:25
1839,2025-02-20 10:56:21,2025-02-20 12:56:21
1839,2025-02-04 15:36:51,2025-02-04 16:36:51
1839,2025-03-15 23:58:02,2025-03-16 00:58:02
1839,2025-03-18 06:12:09,2025-03-18 08:12:09
1839,2025-03-09 15:09:15,2025-03-09 18:09:15
1839,2025-03-21 07:43:50,2025-03-21 08:43:50
1839,2025-03-02 09:32:39,2025-03-02 11:32:39
1839,2025-01-26 02:10:50,2025-01-26 04:10:50
1839,2025-01-12 20:48:24,2025-01-12 21:48:24
1839,2025-03-09 02:44:25,2025-03-09 04:44:25
1839,2025-01-23 20:45:55,2025-01-23 21:45:55
1839,2025-03-04 18:23:22,2025-03-04 20:23:22
1839,2025-03-14 14:23:24,2025-03-14 15:23:24
1839,2025-03-13 14:36:36,2025-03-13 15:36:36
1839,2025-03-16 07:06:31,2025-03-16 08:06:31
1839,2025-01-17 17:26:56,2025-01-17 19:26:56
1839,2025-02-02 10:02:07,2025-02-02 12:02:07
1839,2025-02-01 18:41:37,2025-02-01 19:41:37
1839,2025-02-19 11:51:18,2025-02-19 12:51:18
1839,2025-03-09 22:50:46,2025-03-10 00:50:46
1839,2025-03-01 04:14:29,2025-03-01 05:14:29
1839,2025-02-05 14:24:07,2025-02-05 17:24:07
1839,2025-03-17 12:11:54,2025-03-17 13:11:54
1839,2025-03-07 01:33:10,2025-03-07 04:33:10
1839,2025-03-20 23:59:00,2025-03-21 01:59:00
1839,2025-03-03 04:12:11,2025-03-03 07:12:11
1840,2025-03-29 08:10:35,2025-03-29 09:10:35
1840,2025-02-22 12:18:36,2025-02-22 14:18:36
1840,2025-02-06 21:17:51,2025-02-06 22:17:51
1840,2025-01-05 18:42:06,2025-01-05 21:42:06
1840,2025-01-28 16:34:33,2025-01-28 18:34:33
1840,2025-01-15 13:23:57,2025-01-15 14:23:57
1840,2025-01-31 17:16:48,2025-01-31 18:16:48
1840,2025-03-16 05:10:43,2025-03-16 06:10:43
1840,2025-03-28 20:33:21,2025-03-28 21:33:21
1840,2025-01-26 03:30:06,2025-01-26 04:30:06
1840,2025-03-20 19:17:34,2025-03-20 20:17:34
1840,2025-03-08 17:35:00,2025-03-08 19:35:00
1840,2025-03-03 10:15:41,2025-03-03 12:15:41
1840,2025-03-09 00:26:34,2025-03-09 03:26:34
1840,2025-01-03 17:30:17,2025-01-03 19:30:17
1840,2025-03-21 11:39:14,2025-03-21 13:39:14
1840,2025-02-26 12:12:22,2025-02-26 14:12:22
1840,2025-03-20 07:03:44,2025-03-20 09:03:44
1840,2025-02-17 00:03:52,2025-02-17 02:03:52
1840,2025-01-09 20:08:26,2025-01-09 23:08:26
1840,2025-03-07 19:04:06,2025-03-07 21:04:06
1840,2025-03-10 15:00:56,2025-03-10 18:00:56
1840,2025-02-01 09:46:17,2025-02-01 10:46:17
1840,2025-02-15 13:11:32,2025-02-15 15:11:32
1840,2025-01-13 20:58:18,2025-01-13 22:58:18
1840,2025-01-08 05:15:13,2025-01-08 07:15:13
1840,2025-01-22 17:16:54,2025-01-22 18:16:54
1840,2025-03-09 08:43:57,2025-03-09 10:43:57
1840,2025-01-24 20:34:18,2025-01-24 21:34:18
1840,2025-01-23 03:51:37,2025-01-23 04:51:37
1840,2025-01-02 23:03:49,2025-01-03 01:03:49
1841,2025-03-24 03:55:11,2025-03-24 06:55:11
1841,2024-03-28 22:31:51,2024-03-28 23:31:51
1841,2024-06-21 14:18:21,2024-06-21 16:18:21
1841,2025-01-27 19:41:20,2025-01-27 20:41:20
1841,2024-02-29 22:37:40,2024-02-29 23:37:40
1841,2023-12-29 13:52:35,2023-12-29 16:52:35
1841,2024-03-26 14:02:03,2024-03-26 17:02:03
1842,2023-12-31 11:00:44,2023-12-31 13:00:44
1842,2023-11-21 22:59:51,2023-11-21 23:59:51
1842,2024-06-27 21:40:23,2024-06-28 00:40:23
1842,2024-03-26 07:06:58,2024-03-26 08:06:58
1842,2023-11-20 11:41:17,2023-11-20 14:41:17
1842,2023-10-10 14:46:55,2023-10-10 17:46:55
1842,2024-03-24 04:40:04,2024-03-24 05:40:04
1842,2024-06-24 18:10:09,2024-06-24 20:10:09
1842,2024-04-18 16:52:53,2024-04-18 19:52:53
1842,2024-01-27 06:49:46,2024-01-27 09:49:46
1842,2024-06-19 06:25:06,2024-06-19 09:25:06
1842,2023-10-17 07:23:46,2023-10-17 09:23:46
1842,2024-06-16 13:10:06,2024-06-16 15:10:06
1842,2023-12-01 01:12:34,2023-12-01 03:12:34
1842,2023-10-07 21:02:52,2023-10-08 00:02:52
1842,2023-10-14 22:05:22,2023-10-14 23:05:22
1842,2024-07-02 12:18:24,2024-07-02 14:18:24
1842,2023-09-14 21:24:09,2023-09-14 22:24:09
1842,2024-05-19 05:04:51,2024-05-19 08:04:51
1842,2023-09-01 07:22:13,2023-09-01 10:22:13
1842,2024-02-22 15:27:58,2024-02-22 17:27:58
1842,2023-11-11 14:41:11,2023-11-11 16:41:11
1842,2024-06-24 02:50:09,2024-06-24 03:50:09
1842,2024-05-20 20:44:16,2024-05-20 21:44:16
1842,2023-10-02 00:33:56,2023-10-02 03:33:56
1842,2024-01-11 02:18:42,2024-01-11 04:18:42
1842,2023-10-14 00:27:32,2023-10-14 02:27:32
1842,2024-06-13 19:27:10,2024-06-13 20:27:10
1842,2024-04-26 10:04:55,2024-04-26 13:04:55
1842,2024-03-25 21:07:24,2024-03-25 23:07:24
1842,2024-07-04 23:23:20,2024-07-05 00:23:20
1842,2024-05-09 08:23:27,2024-05-09 10:23:27
1842,2023-09-01 16:15:37,2023-09-01 18:15:37
1842,2024-02-17 06:36:20,2024-02-17 07:36:20
1842,2023-10-19 03:05:35,2023-10-19 06:05:35
1842,2024-02-24 12:26:54,2024-02-24 15:26:54
1842,2023-09-09 03:39:29,2023-09-09 06:39:29
1842,2024-01-23 00:10:26,2024-01-23 03:10:26
1842,2024-03-30 01:57:17,2024-03-30 02:57:17
1842,2024-03-11 02:49:48,2024-03-11 04:49:48
1842,2023-08-16 08:10:43,2023-08-16 11:10:43
1842,2024-05-08 21:51:15,2024-05-08 23:51:15
1842,2023-09-23 08:03:36,2023-09-23 09:03:36
1842,2024-03-10 03:13:24,2024-03-10 04:13:24
1842,2024-05-29 21:45:25,2024-05-29 22:45:25
1842,2024-03-10 02:03:49,2024-03-10 04:03:49
1842,2023-12-31 18:57:29,2023-12-31 19:57:29
1842,2024-05-02 23:57:40,2024-05-03 02:57:40
1842,2023-11-10 08:05:11,2023-11-10 09:05:11
1842,2024-03-29 06:33:46,2024-03-29 08:33:46
1842,2023-10-13 04:11:11,2023-10-13 06:11:11
1842,2024-04-29 17:10:27,2024-04-29 19:10:27
1842,2023-10-29 14:28:37,2023-10-29 15:28:37
1842,2024-02-13 05:53:36,2024-02-13 06:53:36
1842,2023-08-22 06:47:21,2023-08-22 07:47:21
1842,2024-02-07 11:39:33,2024-02-07 12:39:33
1842,2023-12-22 17:53:18,2023-12-22 20:53:18
1842,2023-11-25 00:54:24,2023-11-25 03:54:24
1842,2024-05-13 05:56:22,2024-05-13 08:56:22
1842,2023-12-23 14:28:06,2023-12-23 16:28:06
1842,2024-06-07 18:32:39,2024-06-07 21:32:39
1842,2024-06-28 19:34:28,2024-06-28 21:34:28
1842,2023-12-18 12:28:47,2023-12-18 14:28:47
1843,2024-07-25 21:18:25,2024-07-25 22:18:25
1843,2024-06-13 12:10:58,2024-06-13 14:10:58
1843,2024-02-01 03:39:56,2024-02-01 05:39:56
1843,2024-09-20 07:01:15,2024-09-20 09:01:15
1843,2023-10-02 18:15:52,2023-10-02 20:15:52
1843,2024-02-10 12:58:21,2024-02-10 15:58:21
1843,2024-01-14 21:41:58,2024-01-14 22:41:58
1843,2024-03-01 20:40:43,2024-03-01 21:40:43
1843,2024-08-16 14:26:39,2024-08-16 16:26:39
1843,2023-07-22 07:32:41,2023-07-22 09:32:41
1843,2023-11-14 14:29:02,2023-11-14 15:29:02
1843,2024-02-03 21:52:05,2024-02-03 22:52:05
1843,2024-03-20 19:13:46,2024-03-20 21:13:46
1843,2025-03-21 15:19:56,2025-03-21 18:19:56
1843,2024-10-06 21:05:10,2024-10-06 23:05:10
1843,2024-05-10 05:16:04,2024-05-10 08:16:04
1843,2024-10-20 19:31:20,2024-10-20 21:31:20
1843,2024-07-14 06:11:41,2024-07-14 09:11:41
1843,2023-07-10 18:07:45,2023-07-10 19:07:45
1843,2024-10-08 19:56:57,2024-10-08 22:56:57
1843,2024-10-31 07:48:16,2024-10-31 09:48:16
1843,2024-10-13 21:49:57,2024-10-13 22:49:57
1843,2023-08-18 19:12:13,2023-08-18 21:12:13
1843,2024-10-12 23:07:29,2024-10-13 01:07:29
1843,2024-09-07 01:16:57,2024-09-07 02:16:57
1843,2024-07-01 21:47:58,2024-07-01 23:47:58
1843,2024-01-10 14:04:57,2024-01-10 15:04:57
1843,2023-06-04 01:50:48,2023-06-04 04:50:48
1843,2024-06-06 10:40:05,2024-06-06 12:40:05
1843,2025-01-11 01:02:31,2025-01-11 04:02:31
1843,2024-08-21 22:17:02,2024-08-21 23:17:02
1843,2025-02-05 01:40:15,2025-02-05 03:40:15
1843,2023-08-12 19:37:52,2023-08-12 20:37:52
1843,2023-12-15 18:00:58,2023-12-15 19:00:58
1843,2023-10-17 11:20:00,2023-10-17 12:20:00
1843,2025-03-09 09:35:22,2025-03-09 11:35:22
1843,2024-12-23 12:38:42,2024-12-23 15:38:42
1843,2025-01-09 02:22:09,2025-01-09 05:22:09
1843,2024-11-08 04:04:02,2024-11-08 05:04:02
1843,2024-08-10 17:21:29,2024-08-10 18:21:29
1844,2024-04-13 08:33:42,2024-04-13 11:33:42
1844,2024-04-01 22:58:13,2024-04-02 01:58:13
1844,2024-05-22 06:16:51,2024-05-22 09:16:51
1844,2023-10-22 01:26:46,2023-10-22 04:26:46
1844,2024-04-17 13:39:36,2024-04-17 14:39:36
1844,2023-12-24 00:05:25,2023-12-24 02:05:25
1844,2024-01-04 08:07:17,2024-01-04 11:07:17
1844,2023-12-25 22:26:18,2023-12-26 00:26:18
1844,2024-01-31 20:24:46,2024-01-31 21:24:46
1844,2024-04-11 12:50:24,2024-04-11 15:50:24
1844,2023-10-09 11:42:52,2023-10-09 14:42:52
1844,2023-12-03 14:10:16,2023-12-03 16:10:16
1844,2024-05-18 04:27:50,2024-05-18 06:27:50
1844,2024-02-02 17:08:58,2024-02-02 18:08:58
1844,2023-12-26 09:20:06,2023-12-26 12:20:06
1844,2023-09-13 22:37:22,2023-09-13 23:37:22
1844,2023-11-13 11:00:42,2023-11-13 12:00:42
1844,2024-03-24 21:16:22,2024-03-24 22:16:22
1844,2023-09-14 09:48:41,2023-09-14 12:48:41
1844,2024-05-15 18:26:05,2024-05-15 20:26:05
1844,2024-03-16 15:18:01,2024-03-16 18:18:01
1844,2023-09-13 12:15:39,2023-09-13 13:15:39
1844,2023-09-23 17:02:42,2023-09-23 20:02:42
1844,2024-02-09 19:50:59,2024-02-09 21:50:59
1844,2024-03-02 15:02:18,2024-03-02 16:02:18
1844,2023-11-06 15:55:25,2023-11-06 17:55:25
1844,2023-09-21 05:00:47,2023-09-21 08:00:47
1844,2024-04-30 05:56:20,2024-04-30 08:56:20
1844,2023-10-24 03:11:03,2023-10-24 06:11:03
1844,2023-12-10 19:53:35,2023-12-10 21:53:35
1844,2023-08-29 19:10:33,2023-08-29 21:10:33
1844,2023-11-29 05:31:22,2023-11-29 06:31:22
1845,2025-02-18 23:24:53,2025-02-19 02:24:53
1845,2025-03-18 23:04:34,2025-03-19 02:04:34
1845,2025-03-26 18:16:59,2025-03-26 19:16:59
1845,2025-02-27 13:06:26,2025-02-27 14:06:26
1845,2025-03-19 09:17:46,2025-03-19 11:17:46
1845,2025-02-17 01:43:18,2025-02-17 04:43:18
1845,2025-03-26 04:56:52,2025-03-26 07:56:52
1845,2025-03-27 10:35:39,2025-03-27 13:35:39
1845,2025-03-24 05:47:51,2025-03-24 07:47:51
1845,2025-02-23 17:39:15,2025-02-23 18:39:15
1845,2025-02-20 02:35:47,2025-02-20 04:35:47
1845,2025-03-20 00:45:05,2025-03-20 02:45:05
1845,2025-02-15 02:54:56,2025-02-15 04:54:56
1845,2025-03-05 19:32:33,2025-03-05 22:32:33
1845,2025-03-22 00:01:03,2025-03-22 02:01:03
1845,2025-02-26 12:13:32,2025-02-26 13:13:32
1845,2025-03-25 21:43:52,2025-03-25 22:43:52
1845,2025-02-14 11:53:34,2025-02-14 14:53:34
1845,2025-02-15 21:28:16,2025-02-15 23:28:16
1845,2025-03-23 05:59:10,2025-03-23 07:59:10
1845,2025-02-25 12:07:55,2025-02-25 15:07:55
1845,2025-03-15 22:47:18,2025-03-16 01:47:18
1845,2025-03-22 20:55:20,2025-03-22 22:55:20
1845,2025-03-09 19:57:43,2025-03-09 21:57:43
1845,2025-02-13 18:34:08,2025-02-13 21:34:08
1845,2025-03-20 19:58:50,2025-03-20 22:58:50
1845,2025-03-11 16:05:16,2025-03-11 17:05:16
1845,2025-03-24 16:51:41,2025-03-24 19:51:41
1845,2025-03-25 21:44:09,2025-03-25 22:44:09
1845,2025-03-01 17:01:16,2025-03-01 20:01:16
1845,2025-03-12 01:30:56,2025-03-12 03:30:56
1845,2025-03-22 02:15:21,2025-03-22 05:15:21
1845,2025-03-14 03:38:57,2025-03-14 04:38:57
1845,2025-03-06 20:53:05,2025-03-06 22:53:05
1845,2025-03-11 04:28:55,2025-03-11 06:28:55
1845,2025-03-20 16:10:26,2025-03-20 17:10:26
1845,2025-03-27 03:51:23,2025-03-27 06:51:23
1845,2025-02-27 12:06:31,2025-02-27 15:06:31
1845,2025-02-17 11:59:09,2025-02-17 14:59:09
1845,2025-03-06 21:20:21,2025-03-06 22:20:21
1845,2025-03-17 02:13:07,2025-03-17 05:13:07
1845,2025-02-27 07:08:21,2025-02-27 09:08:21
1845,2025-03-09 12:58:26,2025-03-09 15:58:26
1845,2025-03-09 11:01:15,2025-03-09 12:01:15
1845,2025-02-17 18:28:56,2025-02-17 21:28:56
1845,2025-02-12 08:58:00,2025-02-12 10:58:00
1845,2025-02-23 09:31:04,2025-02-23 12:31:04
1846,2024-01-14 18:16:23,2024-01-14 19:16:23
1846,2024-04-30 02:20:28,2024-04-30 05:20:28
1846,2024-12-12 15:26:44,2024-12-12 17:26:44
1846,2024-05-02 17:47:51,2024-05-02 20:47:51
1846,2025-01-15 10:04:54,2025-01-15 13:04:54
1846,2024-01-04 23:44:02,2024-01-05 01:44:02
